1,1966,50,,
2,2021,50,,
3,1850,50,,
4,531,50,,
5,1870,50,,
6,1024,50,,
7,2098,50,,
8,520,50,,
9,427,50,,
10,3106,50,,
,,,3,1
1,1966,50,,
2,2039,50,,
3,1849,50,,
4,531,50,,
5,1870,50,,
6,1010,50,,
7,2098,50,,
8,532,50,,
9,734,50,,
10,3110,50,,
,,,3,2
1,1997,50,,
2,2041,50,,
3,1849,50,,
4,530,50,,
5,1875,50,,
6,1068,50,,
7,2347,50,,
8,521,50,,
9,766,50,,
10,3115,50,,
,,,3,3
1,1945,50,,
2,2044,50,,
3,1849,50,,
4,531,50,,
5,1875,50,,
6,1113,50,,
7,2050,50,,
8,502,50,,
9,764,50,,
10,3139,50,,
,,,3,4
1,1992,50,,
2,2040,50,,
3,1849,50,,
4,530,50,,
5,1881,50,,
6,1129,50,,
7,2343,50,,
8,505,50,,
9,765,50,,
10,3135,50,,
,,,3,5
1,1964,50,,
2,2012,50,,
3,1847,50,,
4,542,50,,
5,2018,50,,
6,2056,50,,
7,2072,50,,
8,505,50,,
9,431,50,,
10,3058,50,,
,,,3,6
1,1964,50,,
2,2020,50,,
3,1847,50,,
4,542,50,,
5,2018,50,,
6,2056,50,,
7,2072,50,,
8,515,50,,
9,427,50,,
10,2081,50,,
,,,3,7
