1,1977,50,,
2,2026,50,,
3,1831,50,,
4,513,50,,
5,1025,50,,
6,2040,50,,
7,2058,50,,
8,502,50,,
9,434,50,,
10,3040,50,,
,,,3,1
1,3023,50,,
2,2032,50,,
3,1865,50,,
4,509,50,,
5,2036,50,,
6,1013,50,,
7,2006,50,,
8,521,50,,
9,423,50,,
10,2031,50,,
,,,3,2
1,2888,50,,
2,2146,50,,
3,1593,50,,
4,413,50,,
5,1473,50,,
6,1280,50,,
7,1139,50,,
8,366,50,,
9,592,50,,
10,3362,50,,
,,,3,3
1,3023,50,,
2,2032,50,,
3,1865,50,,
4,509,50,,
5,2036,50,,
6,1013,50,,
7,2006,50,,
8,521,50,,
9,423,50,,
10,2031,50,,
,,,3,4
1,1977,50,,
2,2026,50,,
3,1831,50,,
4,513,50,,
5,1025,50,,
6,2040,50,,
7,2058,50,,
8,502,50,,
9,434,50,,
10,3040,50,,
,,,3,5
1,2021,50,,
2,2026,50,,
3,1782,50,,
4,548,50,,
5,2077,50,,
6,2032,50,,
7,2054,50,,
8,501,50,,
9,433,50,,
10,2037,50,,
,,,3,6
