1,1977,50,,
2,2026,50,,
3,1831,50,,
4,513,50,,
5,1025,50,,
6,2040,50,,
7,2058,50,,
8,502,50,,
9,434,50,,
10,3040,50,,
,,,3,1
1,2452,50,,
2,1627,50,,
3,2858,50,,
4,406,50,,
5,799,50,,
6,1551,50,,
7,2557,50,,
8,220,50,,
9,618,50,,
10,3176,50,,
,,,3,2
1,1977,50,,
2,2026,50,,
3,1831,50,,
4,513,50,,
5,1025,50,,
6,2040,50,,
7,2058,50,,
8,502,50,,
9,434,50,,
10,3040,50,,
,,,3,3
1,1939,50,,
2,2006,50,,
3,1817,50,,
4,539,50,,
5,1986,50,,
6,2138,50,,
7,2082,50,,
8,526,50,,
9,424,50,,
10,2111,50,,
,,,3,4
