1,1969,50,,
2,2056,50,,
3,1865,50,,
4,519,50,,
5,1050,50,,
6,2102,50,,
7,2043,50,,
8,509,50,,
9,430,50,,
10,3077,50,,
,,,3,1
1,2975,50,,
2,2047,50,,
3,2938,50,,
4,535,50,,
5,963,50,,
6,1089,50,,
7,2000,50,,
8,203,50,,
9,454,50,,
10,3156,50,,
,,,3,2
1,3112,50,,
2,2013,50,,
3,2822,50,,
4,790,50,,
5,1217,50,,
6,1093,50,,
7,1982,50,,
8,201,50,,
9,204,50,,
10,3105,50,,
,,,3,3
1,2975,50,,
2,2047,50,,
3,2938,50,,
4,535,50,,
5,963,50,,
6,1089,50,,
7,2000,50,,
8,203,50,,
9,454,50,,
10,3156,50,,
,,,3,4
1,3112,50,,
2,2013,50,,
3,2822,50,,
4,790,50,,
5,1217,50,,
6,1093,50,,
7,1982,50,,
8,201,50,,
9,204,50,,
10,3105,50,,
,,,3,5
1,1969,50,,
2,2021,50,,
3,1814,50,,
4,537,50,,
5,2032,50,,
6,2053,50,,
7,2067,50,,
8,526,50,,
9,438,50,,
10,2052,50,,
,,,3,6
